# Map of average order parameters calculated for atom type POPC-C22-32 of molecule type POPC.
# Calculated with 'gorder v0.4.0'.
@ xlabel x-dimension [nm]
@ ylabel y-dimension [nm]
@ zlabel order parameter ($-S_{CH}$)
@ zrange -1.0 0.5 0.25
$ type colorbar
$ colormap seismic_r
1.9000 5.9000 0.0994
1.9000 6.0000 0.1028
1.9000 6.1000 0.1045
1.9000 6.2000 0.1118
1.9000 6.3000 0.0646
1.9000 6.4000 0.0757
1.9000 6.5000 0.0940
1.9000 6.6000 0.0974
1.9000 6.7000 0.1128
1.9000 6.8000 0.0949
1.9000 6.9000 0.1040
1.9000 7.0000 0.0935
1.9000 7.1000 0.0918
1.9000 7.2000 0.1055
1.9000 7.3000 0.1075
1.9000 7.4000 0.1185
1.9000 7.5000 0.0919
1.9000 7.6000 0.1313
1.9000 7.7000 0.1335
1.9000 7.8000 0.0827
1.9000 7.9000 0.0891
1.9000 8.0000 0.0834
1.9000 8.1000 0.0683
1.9000 8.2000 0.0996
1.9000 8.3000 0.0925
1.9000 8.4000 0.1130
1.9000 8.5000 0.0954
1.9000 8.6000 0.0871
1.9000 8.7000 0.0981
1.9000 8.8000 0.0854
1.9000 8.9000 0.0946
1.9000 9.0000 0.0814
1.9000 9.1000 0.0939
2.0000 0.0000 0.0811
2.0000 0.1000 0.0910
2.0000 0.2000 0.1017
2.0000 0.3000 0.1164
2.0000 0.4000 0.1003
2.0000 0.5000 0.0970
2.0000 0.6000 0.0823
2.0000 0.7000 0.0956
2.0000 0.8000 0.1121
2.0000 0.9000 0.0986
2.0000 1.0000 0.0994
2.0000 1.1000 0.0766
2.0000 1.2000 0.0849
2.0000 1.3000 0.0850
2.0000 1.4000 0.0823
2.0000 1.5000 0.0931
2.0000 1.6000 0.0944
2.0000 1.7000 0.0902
2.0000 1.8000 0.0850
2.0000 1.9000 0.0747
2.0000 2.0000 0.0516
2.0000 2.1000 0.0675
2.0000 2.2000 0.0826
2.0000 2.3000 0.0926
2.0000 2.4000 0.0735
2.0000 2.5000 0.1003
2.0000 2.6000 0.0774
2.0000 2.7000 0.0904
2.0000 2.8000 0.0456
2.0000 2.9000 0.0844
2.0000 3.0000 0.0578
2.0000 3.1000 0.0858
2.0000 3.2000 0.0988
2.0000 3.3000 0.0889
2.0000 3.4000 0.0999
2.0000 3.5000 0.1176
2.0000 3.6000 0.1052
2.0000 3.7000 0.0734
2.0000 3.8000 0.0842
2.0000 3.9000 0.0849
2.0000 4.0000 0.0916
2.0000 4.1000 0.1111
2.0000 4.2000 0.1327
2.0000 4.3000 0.0954
2.0000 4.4000 0.1159
2.0000 4.5000 0.1183
2.0000 4.6000 0.0912
2.0000 4.7000 0.1029
2.0000 4.8000 0.0994
2.0000 4.9000 0.0965
2.0000 5.0000 0.0853
2.0000 5.1000 0.0877
2.0000 5.2000 0.0721
2.0000 5.3000 0.0822
2.0000 5.4000 0.0781
2.0000 5.5000 0.0722
2.0000 5.6000 0.0795
2.0000 5.7000 0.0690
2.0000 5.8000 0.0656
2.0000 5.9000 0.0895
2.0000 6.0000 0.1055
2.0000 6.1000 0.1067
2.0000 6.2000 0.1013
2.0000 6.3000 0.0912
2.0000 6.4000 0.0885
2.0000 6.5000 0.0955
2.0000 6.6000 0.1026
2.0000 6.7000 0.1067
2.0000 6.8000 0.0950
2.0000 6.9000 0.0966
2.0000 7.0000 0.1099
2.0000 7.1000 0.1093
2.0000 7.2000 0.1111
2.0000 7.3000 0.1245
2.0000 7.4000 0.1179
2.0000 7.5000 0.0909
2.0000 7.6000 0.1066
2.0000 7.7000 0.1209
2.0000 7.8000 0.1138
2.0000 7.9000 0.1120
2.0000 8.0000 0.1063
2.0000 8.1000 0.0835
2.0000 8.2000 0.0904
2.0000 8.3000 0.0856
2.0000 8.4000 0.0963
2.0000 8.5000 0.1025
2.0000 8.6000 0.0915
2.0000 8.7000 0.0963
2.0000 8.8000 0.1092
2.0000 8.9000 0.1004
2.0000 9.0000 0.1142
2.0000 9.1000 0.0834
2.1000 0.0000 0.0966
2.1000 0.1000 0.0858
2.1000 0.2000 0.0926
2.1000 0.3000 0.1080
2.1000 0.4000 0.1047
2.1000 0.5000 0.0756
2.1000 0.6000 0.0794
2.1000 0.7000 0.0900
2.1000 0.8000 0.0836
2.1000 0.9000 0.0897
2.1000 1.0000 0.0760
2.1000 1.1000 0.0669
2.1000 1.2000 0.0834
2.1000 1.3000 0.0844
2.1000 1.4000 0.1087
2.1000 1.5000 0.0686
2.1000 1.6000 0.1068
2.1000 1.7000 0.0716
2.1000 1.8000 0.0870
2.1000 1.9000 0.0854
2.1000 2.0000 0.0864
2.1000 2.1000 0.0768
2.1000 2.2000 0.1113
2.1000 2.3000 0.0937
2.1000 2.4000 0.0862
2.1000 2.5000 0.0659
2.1000 2.6000 0.0993
2.1000 2.7000 0.0810
2.1000 2.8000 0.0764
2.1000 2.9000 0.1046
2.1000 3.0000 0.0677
2.1000 3.1000 0.0863
2.1000 3.2000 0.0930
2.1000 3.3000 0.0834
2.1000 3.4000 0.0771
2.1000 3.5000 0.0969
2.1000 3.6000 0.1077
2.1000 3.7000 0.1136
2.1000 3.8000 0.0801
2.1000 3.9000 0.0643
2.1000 4.0000 0.0968
2.1000 4.1000 0.1023
2.1000 4.2000 0.1196
2.1000 4.3000 0.1199
2.1000 4.4000 0.1138
2.1000 4.5000 0.0853
2.1000 4.6000 0.0985
2.1000 4.7000 0.1024
2.1000 4.8000 0.0979
2.1000 4.9000 0.1077
2.1000 5.0000 0.1094
2.1000 5.1000 0.0714
2.1000 5.2000 0.0736
2.1000 5.3000 0.0806
2.1000 5.4000 0.0671
2.1000 5.5000 0.1109
2.1000 5.6000 0.0723
2.1000 5.7000 0.0993
2.1000 5.8000 0.0899
2.1000 5.9000 0.1222
2.1000 6.0000 0.1010
2.1000 6.1000 0.1094
2.1000 6.2000 0.1242
2.1000 6.3000 0.1008
2.1000 6.4000 0.0908
2.1000 6.5000 0.0946
2.1000 6.6000 0.0989
2.1000 6.7000 0.0882
2.1000 6.8000 0.0813
2.1000 6.9000 0.0945
2.1000 7.0000 0.1302
2.1000 7.1000 0.1289
2.1000 7.2000 0.1222
2.1000 7.3000 0.1319
2.1000 7.4000 0.1031
2.1000 7.5000 0.1007
2.1000 7.6000 0.1042
2.1000 7.7000 0.0988
2.1000 7.8000 0.1137
2.1000 7.9000 0.1062
2.1000 8.0000 0.0819
2.1000 8.1000 0.0823
2.1000 8.2000 0.0985
2.1000 8.3000 0.0866
2.1000 8.4000 0.0877
2.1000 8.5000 0.0885
2.1000 8.6000 0.0963
2.1000 8.7000 0.0828
2.1000 8.8000 0.1165
2.1000 8.9000 0.1004
2.1000 9.0000 0.0792
2.1000 9.1000 0.0836
2.2000 0.0000 0.0833
2.2000 0.1000 0.1010
2.2000 0.2000 0.0957
2.2000 0.3000 0.1021
2.2000 0.4000 0.1113
2.2000 0.5000 0.0897
2.2000 0.6000 0.1039
2.2000 0.7000 0.0971
2.2000 0.8000 0.0928
2.2000 0.9000 0.0929
2.2000 1.0000 0.1013
2.2000 1.1000 0.0753
2.2000 1.2000 0.0758
2.2000 1.3000 0.1206
2.2000 1.4000 0.1042
2.2000 1.5000 0.0818
2.2000 1.6000 0.1021
2.2000 1.7000 0.0756
2.2000 1.8000 0.0773
2.2000 1.9000 0.0997
2.2000 2.0000 0.1058
2.2000 2.1000 0.0968
2.2000 2.2000 0.1024
2.2000 2.3000 0.0960
2.2000 2.4000 0.0648
2.2000 2.5000 0.0636
2.2000 2.6000 0.0860
2.2000 2.7000 0.0858
2.2000 2.8000 0.0750
2.2000 2.9000 0.0731
2.2000 3.0000 0.0648
2.2000 3.1000 0.0924
2.2000 3.2000 0.0837
2.2000 3.3000 0.0860
2.2000 3.4000 0.0635
2.2000 3.5000 0.1009
2.2000 3.6000 0.0979
2.2000 3.7000 0.0837
2.2000 3.8000 0.0752
2.2000 3.9000 0.0739
2.2000 4.0000 0.0745
2.2000 4.1000 0.1110
2.2000 4.2000 0.1096
2.2000 4.3000 0.1002
2.2000 4.4000 0.0984
2.2000 4.5000 0.1021
2.2000 4.6000 0.0927
2.2000 4.7000 0.1243
2.2000 4.8000 0.1171
2.2000 4.9000 0.1075
2.2000 5.0000 0.0948
2.2000 5.1000 0.1059
2.2000 5.2000 0.1064
2.2000 5.3000 0.0940
2.2000 5.4000 0.0970
2.2000 5.5000 0.0940
2.2000 5.6000 0.0944
2.2000 5.7000 0.1025
2.2000 5.8000 0.0883
2.2000 5.9000 0.0962
2.2000 6.0000 0.1237
2.2000 6.1000 0.1080
2.2000 6.2000 0.0883
2.2000 6.3000 0.1028
2.2000 6.4000 0.0882
2.2000 6.5000 0.0973
2.2000 6.6000 0.1008
2.2000 6.7000 0.0854
2.2000 6.8000 0.0795
2.2000 6.9000 0.0967
2.2000 7.0000 0.1052
2.2000 7.1000 0.1081
2.2000 7.2000 0.1191
2.2000 7.3000 0.0822
2.2000 7.4000 0.0914
2.2000 7.5000 0.1056
2.2000 7.6000 0.0871
2.2000 7.7000 0.1036
2.2000 7.8000 0.1177
2.2000 7.9000 0.0964
2.2000 8.0000 0.0834
2.2000 8.1000 0.0625
2.2000 8.2000 0.0775
2.2000 8.3000 0.0956
2.2000 8.4000 0.0768
2.2000 8.5000 0.0735
2.2000 8.6000 0.0866
2.2000 8.7000 0.1176
2.2000 8.8000 0.1081
2.2000 8.9000 0.0885
2.2000 9.0000 0.1009
2.2000 9.1000 0.0889
2.3000 0.0000 0.1118
2.3000 0.1000 0.1010
2.3000 0.2000 0.1064
2.3000 0.3000 0.1046
2.3000 0.4000 0.1076
2.3000 0.5000 0.0942
2.3000 0.6000 0.0778
2.3000 0.7000 0.1050
2.3000 0.8000 0.1018
2.3000 0.9000 0.0801
2.3000 1.0000 0.0814
2.3000 1.1000 0.0756
2.3000 1.2000 0.0926
2.3000 1.3000 0.1085
2.3000 1.4000 0.1216
2.3000 1.5000 0.0971
2.3000 1.6000 0.0905
2.3000 1.7000 0.0868
2.3000 1.8000 0.0985
2.3000 1.9000 0.1034
2.3000 2.0000 0.1200
2.3000 2.1000 0.1051
2.3000 2.2000 0.0994
2.3000 2.3000 0.0946
2.3000 2.4000 0.0774
2.3000 2.5000 0.0721
2.3000 2.6000 0.0627
2.3000 2.7000 0.0825
2.3000 2.8000 0.0727
2.3000 2.9000 0.0838
2.3000 3.0000 0.0865
2.3000 3.1000 0.0814
2.3000 3.2000 0.0849
2.3000 3.3000 0.0815
2.3000 3.4000 0.0875
2.3000 3.5000 0.0975
2.3000 3.6000 0.1258
2.3000 3.7000 0.1063
2.3000 3.8000 0.0953
2.3000 3.9000 0.0781
2.3000 4.0000 0.0904
2.3000 4.1000 0.1128
2.3000 4.2000 0.1225
2.3000 4.3000 0.0935
2.3000 4.4000 0.0968
2.3000 4.5000 0.0970
2.3000 4.6000 0.1049
2.3000 4.7000 0.1100
2.3000 4.8000 0.1086
2.3000 4.9000 0.1235
2.3000 5.0000 0.1258
2.3000 5.1000 0.1167
2.3000 5.2000 0.1279
2.3000 5.3000 0.1113
2.3000 5.4000 0.0918
2.3000 5.5000 0.1060
2.3000 5.6000 0.0958
2.3000 5.7000 0.1060
2.3000 5.8000 0.0796
2.3000 5.9000 0.0862
2.3000 6.0000 0.0783
2.3000 6.1000 0.0990
2.3000 6.2000 0.0860
2.3000 6.3000 0.1159
2.3000 6.4000 0.0956
2.3000 6.5000 0.0930
2.3000 6.6000 0.0811
2.3000 6.7000 0.0972
2.3000 6.8000 0.0758
2.3000 6.9000 0.0807
2.3000 7.0000 0.0909
2.3000 7.1000 0.0958
2.3000 7.2000 0.1038
2.3000 7.3000 0.1115
2.3000 7.4000 0.1091
2.3000 7.5000 0.0994
2.3000 7.6000 0.1026
2.3000 7.7000 0.0881
2.3000 7.8000 0.0841
2.3000 7.9000 0.0970
2.3000 8.0000 0.0922
2.3000 8.1000 0.0768
2.3000 8.2000 0.0710
2.3000 8.3000 0.0890
2.3000 8.4000 0.0911
2.3000 8.5000 0.0862
2.3000 8.6000 0.0992
2.3000 8.7000 0.1082
2.3000 8.8000 0.1073
2.3000 8.9000 0.1185
2.3000 9.0000 0.1029
2.3000 9.1000 0.1261
2.4000 0.0000 0.1182
2.4000 0.1000 0.1221
2.4000 0.2000 0.0909
2.4000 0.3000 0.1080
2.4000 0.4000 0.1147
2.4000 0.5000 0.0796
2.4000 0.6000 0.0649
2.4000 0.7000 0.0826
2.4000 0.8000 0.1027
2.4000 0.9000 0.0768
2.4000 1.0000 0.0720
2.4000 1.1000 0.0934
2.4000 1.2000 0.1104
2.4000 1.3000 0.1028
2.4000 1.4000 0.1207
2.4000 1.5000 0.0895
2.4000 1.6000 0.0939
2.4000 1.7000 0.0894
2.4000 1.8000 0.0738
2.4000 1.9000 0.0866
2.4000 2.0000 0.1002
2.4000 2.1000 0.0823
2.4000 2.2000 0.0883
2.4000 2.3000 0.0973
2.4000 2.4000 0.1052
2.4000 2.5000 0.0927
2.4000 2.6000 0.0815
2.4000 2.7000 0.0908
2.4000 2.8000 0.0854
2.4000 2.9000 0.0992
2.4000 3.0000 0.0719
2.4000 3.1000 0.0833
2.4000 3.2000 0.0883
2.4000 3.3000 0.0776
2.4000 3.4000 0.0969
2.4000 3.5000 0.1167
2.4000 3.6000 0.1218
2.4000 3.7000 0.1159
2.4000 3.8000 0.0846
2.4000 3.9000 0.0742
2.4000 4.0000 0.1004
2.4000 4.1000 0.1095
2.4000 4.2000 0.1049
2.4000 4.3000 0.1006
2.4000 4.4000 0.0795
2.4000 4.5000 0.1017
2.4000 4.6000 0.1164
2.4000 4.7000 0.1045
2.4000 4.8000 0.1299
2.4000 4.9000 0.1233
2.4000 5.0000 0.1509
2.4000 5.1000 0.1469
2.4000 5.2000 0.1039
2.4000 5.3000 0.1070
2.4000 5.4000 0.0975
2.4000 5.5000 0.1073
2.4000 5.6000 0.0934
2.4000 5.7000 0.1005
2.4000 5.8000 0.0781
2.4000 5.9000 0.0753
2.4000 6.0000 0.0695
2.4000 6.1000 0.1060
2.4000 6.2000 0.0977
2.4000 6.3000 0.0851
2.4000 6.4000 0.0721
2.4000 6.5000 0.0616
2.4000 6.6000 0.0941
2.4000 6.7000 0.0839
2.4000 6.8000 0.0831
2.4000 6.9000 0.0999
2.4000 7.0000 0.0965
2.4000 7.1000 0.1035
2.4000 7.2000 0.0880
2.4000 7.3000 0.0924
2.4000 7.4000 0.0904
2.4000 7.5000 0.1042
2.4000 7.6000 0.0900
2.4000 7.7000 0.1011
2.4000 7.8000 0.0895
2.4000 7.9000 0.0889
2.4000 8.0000 0.0753
2.4000 8.1000 0.0729
2.4000 8.2000 0.0634
2.4000 8.3000 0.0768
2.4000 8.4000 0.0922
2.4000 8.5000 0.1166
2.4000 8.6000 0.1154
2.4000 8.7000 0.1032
2.4000 8.8000 0.0929
2.4000 8.9000 0.1230
2.4000 9.0000 0.1044
2.4000 9.1000 0.1142
2.5000 0.0000 0.1028
2.5000 0.1000 0.1109
2.5000 0.2000 0.1133
2.5000 0.3000 0.1203
2.5000 0.4000 0.1128
2.5000 0.5000 0.0798
2.5000 0.6000 0.0632
2.5000 0.7000 0.0732
2.5000 0.8000 0.0689
2.5000 0.9000 0.0813
2.5000 1.0000 0.0844
2.5000 1.1000 0.0798
2.5000 1.2000 0.0744
2.5000 1.3000 0.0707
2.5000 1.4000 0.0906
2.5000 1.5000 0.1020
2.5000 1.6000 0.0878
2.5000 1.7000 0.0672
2.5000 1.8000 0.0767
2.5000 1.9000 0.0823
2.5000 2.0000 0.0678
2.5000 2.1000 0.0529
2.5000 2.2000 0.0826
2.5000 2.3000 0.0785
2.5000 2.4000 0.0810
2.5000 2.5000 0.1006
2.5000 2.6000 0.0838
2.5000 2.7000 0.0701
2.5000 2.8000 0.0927
2.5000 2.9000 0.0720
2.5000 3.0000 0.0735
2.5000 3.1000 0.0641
2.5000 3.2000 0.0920
2.5000 3.3000 0.0839
2.5000 3.4000 0.1156
2.5000 3.5000 0.0897
2.5000 3.6000 0.1045
2.5000 3.7000 0.0861
2.5000 3.8000 0.1164
2.5000 3.9000 0.1095
2.5000 4.0000 0.1057
2.5000 4.1000 0.0887
2.5000 4.2000 0.1096
2.5000 4.3000 0.1104
2.5000 4.4000 0.0930
2.5000 4.5000 0.1132
2.5000 4.6000 0.0975
2.5000 4.7000 0.0941
2.5000 4.8000 0.1166
2.5000 4.9000 0.1225
2.5000 5.0000 0.1369
2.5000 5.1000 0.1250
2.5000 5.2000 0.1336
2.5000 5.3000 0.1156
2.5000 5.4000 0.1204
2.5000 5.5000 0.0865
2.5000 5.6000 0.0837
2.5000 5.7000 0.1032
2.5000 5.8000 0.0955
2.5000 5.9000 0.0612
2.5000 6.0000 0.0809
2.5000 6.1000 0.1070
2.5000 6.2000 0.0792
2.5000 6.3000 0.1049
2.5000 6.4000 0.0776
2.5000 6.5000 0.0968
2.5000 6.6000 0.0971
2.5000 6.7000 0.0761
2.5000 6.8000 0.0908
2.5000 6.9000 0.0915
2.5000 7.0000 0.1080
2.5000 7.1000 0.1069
2.5000 7.2000 0.0951
2.5000 7.3000 0.0736
2.5000 7.4000 0.0768
2.5000 7.5000 0.0801
2.5000 7.6000 0.0745
2.5000 7.7000 0.0823
2.5000 7.8000 0.0763
2.5000 7.9000 0.0914
2.5000 8.0000 0.0911
2.5000 8.1000 0.0588
2.5000 8.2000 0.0673
2.5000 8.3000 0.0746
2.5000 8.4000 0.0724
2.5000 8.5000 0.1052
2.5000 8.6000 0.1128
2.5000 8.7000 0.1090
2.5000 8.8000 0.0913
2.5000 8.9000 0.1073
2.5000 9.0000 0.0989
2.5000 9.1000 0.1093
2.6000 0.0000 0.1147
2.6000 0.1000 0.1190
2.6000 0.2000 0.1369
2.6000 0.3000 0.1108
2.6000 0.4000 0.1133
2.6000 0.5000 0.0837
2.6000 0.6000 0.0660
2.6000 0.7000 0.0848
2.6000 0.8000 0.0875
2.6000 0.9000 0.0774
2.6000 1.0000 0.0824
2.6000 1.1000 0.0437
2.6000 1.2000 0.0724
2.6000 1.3000 0.0763
2.6000 1.4000 0.0859
2.6000 1.5000 0.0800
2.6000 1.6000 0.0894
2.6000 1.7000 0.0821
2.6000 1.8000 0.0676
2.6000 1.9000 0.0614
2.6000 2.0000 0.0698
2.6000 2.1000 0.0705
2.6000 2.2000 0.0748
2.6000 2.3000 0.1036
2.6000 2.4000 0.0953
2.6000 2.5000 0.0998
2.6000 2.6000 0.0889
2.6000 2.7000 0.0765
2.6000 2.8000 0.0674
2.6000 2.9000 0.0811
2.6000 3.0000 0.1073
2.6000 3.1000 0.0786
2.6000 3.2000 0.1007
2.6000 3.3000 0.0920
2.6000 3.4000 0.0897
2.6000 3.5000 0.0938
2.6000 3.6000 0.0804
2.6000 3.7000 0.0733
2.6000 3.8000 0.0916
2.6000 3.9000 0.0922
2.6000 4.0000 0.0793
2.6000 4.1000 0.1030
2.6000 4.2000 0.1015
2.6000 4.3000 0.1169
2.6000 4.4000 0.1067
2.6000 4.5000 0.0961
2.6000 4.6000 0.0957
2.6000 4.7000 0.0749
2.6000 4.8000 0.0997
2.6000 4.9000 0.1175
2.6000 5.0000 0.1008
2.6000 5.1000 0.1124
2.6000 5.2000 0.0970
2.6000 5.3000 0.1194
2.6000 5.4000 0.0818
2.6000 5.5000 0.0715
2.6000 5.6000 0.1072
2.6000 5.7000 0.0945
2.6000 5.8000 0.1089
2.6000 5.9000 0.0847
2.6000 6.0000 0.1007
2.6000 6.1000 0.1061
2.6000 6.2000 0.0996
2.6000 6.3000 0.0963
2.6000 6.4000 0.0614
2.6000 6.5000 0.0824
2.6000 6.6000 0.0977
2.6000 6.7000 0.0960
2.6000 6.8000 0.0950
2.6000 6.9000 0.0977
2.6000 7.0000 0.0733
2.6000 7.1000 0.0776
2.6000 7.2000 0.0750
2.6000 7.3000 0.0771
2.6000 7.4000 0.0682
2.6000 7.5000 0.0752
2.6000 7.6000 0.0687
2.6000 7.7000 0.0642
2.6000 7.8000 0.0775
2.6000 7.9000 0.0795
2.6000 8.0000 0.0951
2.6000 8.1000 0.0992
2.6000 8.2000 0.0729
2.6000 8.3000 0.0671
2.6000 8.4000 0.0791
2.6000 8.5000 0.0883
2.6000 8.6000 0.1081
2.6000 8.7000 0.0952
2.6000 8.8000 0.1087
2.6000 8.9000 0.1007
2.6000 9.0000 0.0954
2.6000 9.1000 0.0650
2.7000 0.0000 0.1160
2.7000 0.1000 0.1141
2.7000 0.2000 0.1196
2.7000 0.3000 0.1257
2.7000 0.4000 0.1308
2.7000 0.5000 0.0995
2.7000 0.6000 0.0981
2.7000 0.7000 0.0741
2.7000 0.8000 0.0752
2.7000 0.9000 0.0812
2.7000 1.0000 0.0789
2.7000 1.1000 0.0642
2.7000 1.2000 0.0676
2.7000 1.3000 0.0762
2.7000 1.4000 0.0725
2.7000 1.5000 0.0979
2.7000 1.6000 0.0928
2.7000 1.7000 0.0626
2.7000 1.8000 0.0580
2.7000 1.9000 0.0667
2.7000 2.0000 0.0629
2.7000 2.1000 0.0623
2.7000 2.2000 0.0757
2.7000 2.3000 0.0675
2.7000 2.4000 0.0884
2.7000 2.5000 0.0856
2.7000 2.6000 0.1061
2.7000 2.7000 0.0962
2.7000 2.8000 0.0867
2.7000 2.9000 0.0774
2.7000 3.0000 0.1085
2.7000 3.1000 0.0962
2.7000 3.2000 0.0971
2.7000 3.3000 0.0982
2.7000 3.4000 0.0912
2.7000 3.5000 0.0876
2.7000 3.6000 0.0741
2.7000 3.7000 0.0885
2.7000 3.8000 0.0984
2.7000 3.9000 0.0847
2.7000 4.0000 0.0828
2.7000 4.1000 0.0939
2.7000 4.2000 0.1099
2.7000 4.3000 0.1134
2.7000 4.4000 0.0856
2.7000 4.5000 0.0916
2.7000 4.6000 0.0943
2.7000 4.7000 0.0871
2.7000 4.8000 0.0986
2.7000 4.9000 0.0987
2.7000 5.0000 0.0836
2.7000 5.1000 0.0817
2.7000 5.2000 0.0852
2.7000 5.3000 0.0837
2.7000 5.4000 0.1020
2.7000 5.5000 0.0937
2.7000 5.6000 0.1010
2.7000 5.7000 0.0929
2.7000 5.8000 0.0972
2.7000 5.9000 0.0995
2.7000 6.0000 0.1178
2.7000 6.1000 0.0804
2.7000 6.2000 0.1062
2.7000 6.3000 0.0844
2.7000 6.4000 0.0827
2.7000 6.5000 0.0782
2.7000 6.6000 0.0985
2.7000 6.7000 0.0917
2.7000 6.8000 0.0965
2.7000 6.9000 0.1085
2.7000 7.0000 0.0806
2.7000 7.1000 0.0730
2.7000 7.2000 0.0719
2.7000 7.3000 0.0799
2.7000 7.4000 0.0831
2.7000 7.5000 0.0704
2.7000 7.6000 0.0821
2.7000 7.7000 0.0772
2.7000 7.8000 0.0985
2.7000 7.9000 0.0856
2.7000 8.0000 0.0978
2.7000 8.1000 0.1043
2.7000 8.2000 0.0742
2.7000 8.3000 0.0920
2.7000 8.4000 0.0957
2.7000 8.5000 0.1127
2.7000 8.6000 0.0974
2.7000 8.7000 0.1128
2.7000 8.8000 0.0834
2.7000 8.9000 0.1046
2.7000 9.0000 0.0918
2.7000 9.1000 0.0870
2.8000 0.0000 0.0992
2.8000 0.1000 0.1202
2.8000 0.2000 0.1201
2.8000 0.3000 0.1263
2.8000 0.4000 0.1139
2.8000 0.5000 0.1081
2.8000 0.6000 0.0686
2.8000 0.7000 0.0860
2.8000 0.8000 0.0979
2.8000 0.9000 0.0762
2.8000 1.0000 0.0760
2.8000 1.1000 0.0559
2.8000 1.2000 0.0598
2.8000 1.3000 0.0655
2.8000 1.4000 0.0789
2.8000 1.5000 0.0851
2.8000 1.6000 0.0715
2.8000 1.7000 0.0815
2.8000 1.8000 0.0725
2.8000 1.9000 0.0972
2.8000 2.0000 0.0735
2.8000 2.1000 0.1090
2.8000 2.2000 0.0776
2.8000 2.3000 0.0752
2.8000 2.4000 0.1038
2.8000 2.5000 0.0977
2.8000 2.6000 0.1099
2.8000 2.7000 0.0923
2.8000 2.8000 0.0734
2.8000 2.9000 0.0790
2.8000 3.0000 0.0824
2.8000 3.1000 0.0937
2.8000 3.2000 0.1154
2.8000 3.3000 0.1033
2.8000 3.4000 0.0918
2.8000 3.5000 0.0894
2.8000 3.6000 0.0869
2.8000 3.7000 0.0791
2.8000 3.8000 0.0616
2.8000 3.9000 0.0617
2.8000 4.0000 0.0697
2.8000 4.1000 0.0993
2.8000 4.2000 0.1074
2.8000 4.3000 0.1103
2.8000 4.4000 0.1189
2.8000 4.5000 0.0955
2.8000 4.6000 0.1313
2.8000 4.7000 0.1202
2.8000 4.8000 0.1008
2.8000 4.9000 0.0869
2.8000 5.0000 0.0963
2.8000 5.1000 0.0951
2.8000 5.2000 0.0812
2.8000 5.3000 0.0886
2.8000 5.4000 0.0892
2.8000 5.5000 0.0898
2.8000 5.6000 0.0967
2.8000 5.7000 0.1087
2.8000 5.8000 0.1091
2.8000 5.9000 0.1215
2.8000 6.0000 0.0878
2.8000 6.1000 0.1108
2.8000 6.2000 0.1137
2.8000 6.3000 0.0926
2.8000 6.4000 0.0974
2.8000 6.5000 0.0877
2.8000 6.6000 0.1027
2.8000 6.7000 0.1198
2.8000 6.8000 0.0839
2.8000 6.9000 0.1046
2.8000 7.0000 0.0800
2.8000 7.1000 0.0554
2.8000 7.2000 0.0705
2.8000 7.3000 0.0867
2.8000 7.4000 0.0972
2.8000 7.5000 0.0831
2.8000 7.6000 0.0828
2.8000 7.7000 0.0705
2.8000 7.8000 0.0770
2.8000 7.9000 0.0997
2.8000 8.0000 0.0912
2.8000 8.1000 0.1134
2.8000 8.2000 0.0994
2.8000 8.3000 0.0993
2.8000 8.4000 0.1163
2.8000 8.5000 0.1184
2.8000 8.6000 0.1214
2.8000 8.7000 0.1222
2.8000 8.8000 0.0968
2.8000 8.9000 0.0947
2.8000 9.0000 0.0882
2.8000 9.1000 0.1121
2.9000 0.0000 0.1035
2.9000 0.1000 0.1194
2.9000 0.2000 0.1057
2.9000 0.3000 0.1006
2.9000 0.4000 0.0942
2.9000 0.5000 0.0979
2.9000 0.6000 0.0820
2.9000 0.7000 0.0618
2.9000 0.8000 0.0710
2.9000 0.9000 0.0798
2.9000 1.0000 0.0848
2.9000 1.1000 0.0769
2.9000 1.2000 0.0613
2.9000 1.3000 0.0844
2.9000 1.4000 0.0906
2.9000 1.5000 0.0912
2.9000 1.6000 0.1095
2.9000 1.7000 0.0819
2.9000 1.8000 0.0826
2.9000 1.9000 0.0843
2.9000 2.0000 0.0949
2.9000 2.1000 0.1029
2.9000 2.2000 0.0697
2.9000 2.3000 0.0871
2.9000 2.4000 0.0873
2.9000 2.5000 0.0970
2.9000 2.6000 0.0751
2.9000 2.7000 0.1060
2.9000 2.8000 0.0859
2.9000 2.9000 0.0731
2.9000 3.0000 0.0944
2.9000 3.1000 0.1052
2.9000 3.2000 0.1162
2.9000 3.3000 0.1048
2.9000 3.4000 0.1007
2.9000 3.5000 0.0801
2.9000 3.6000 0.0955
2.9000 3.7000 0.0680
2.9000 3.8000 0.0574
2.9000 3.9000 0.0781
2.9000 4.0000 0.0868
2.9000 4.1000 0.1067
2.9000 4.2000 0.1247
2.9000 4.3000 0.0870
2.9000 4.4000 0.1052
2.9000 4.5000 0.0882
2.9000 4.6000 0.0882
2.9000 4.7000 0.1037
2.9000 4.8000 0.0954
2.9000 4.9000 0.1016
2.9000 5.0000 0.1014
2.9000 5.1000 0.0807
2.9000 5.2000 0.0911
2.9000 5.3000 0.1072
2.9000 5.4000 0.1024
2.9000 5.5000 0.1098
2.9000 5.6000 0.0950
2.9000 5.7000 0.0891
2.9000 5.8000 0.1100
2.9000 5.9000 0.1150
2.9000 6.0000 0.1065
2.9000 6.1000 0.1104
