# Map of average order parameters calculated for bonds between atom types POPC-C2B-9 and POPC-C3B-10.
# Calculated with 'gorder v0.2.0-beta'.
@ xlabel x-dimension [nm]
@ ylabel y-dimension [nm]
@ zlabel order parameter ($S$)
@ zrange -0.5 1.0 0.25
$ type colorbar
$ colormap seismic_r
8.2000 10.4000 0.3541
8.2000 10.5000 0.3465
8.2000 10.6000 0.3239
8.2000 10.7000 0.3301
8.2000 10.8000 0.3652
8.2000 10.9000 0.3747
8.2000 11.0000 0.3478
8.2000 11.1000 0.3535
8.2000 11.2000 0.3611
8.2000 11.3000 0.3716
8.2000 11.4000 0.3841
8.2000 11.5000 0.3749
8.2000 11.6000 0.3779
8.2000 11.7000 0.3966
8.2000 11.8000 0.4020
8.2000 11.9000 0.4087
8.2000 12.0000 0.4073
8.2000 12.1000 0.4055
8.2000 12.2000 0.4203
8.2000 12.3000 0.4148
8.2000 12.4000 0.4183
8.2000 12.5000 0.4200
8.2000 12.6000 0.4217
8.2000 12.7000 0.4173
8.2000 12.8000 0.4221
8.2000 12.9000 0.4117
8.2000 13.0000 0.4151
8.2000 13.1000 0.4065
8.2000 13.2000 0.4203
8.2000 13.3000 0.4206
8.2000 13.4000 0.4124
8.2000 13.5000 0.4111
8.2000 13.6000 0.4191
8.2000 13.7000 0.4155
8.2000 13.8000 0.4087
8.2000 13.9000 0.4102
8.2000 14.0000 0.4149
8.2000 14.1000 0.4156
8.2000 14.2000 0.4213
8.2000 14.3000 0.4137
8.2000 14.4000 0.4094
8.2000 14.5000 0.4078
8.2000 14.6000 0.4085
8.2000 14.7000 0.4132
8.2000 14.8000 0.4139
8.2000 14.9000 0.4126
8.2000 15.0000 0.4126
8.2000 15.1000 0.4052
8.3000 0.0000 0.4126
8.3000 0.1000 0.4222
8.3000 0.2000 0.4168
8.3000 0.3000 0.4104
8.3000 0.4000 0.4200
8.3000 0.5000 0.4108
8.3000 0.6000 0.4120
8.3000 0.7000 0.4150
8.3000 0.8000 0.4133
8.3000 0.9000 0.4224
8.3000 1.0000 0.4208
8.3000 1.1000 0.4194
8.3000 1.2000 0.4194
8.3000 1.3000 0.4175
8.3000 1.4000 0.4198
8.3000 1.5000 0.4216
8.3000 1.6000 0.4170
8.3000 1.7000 0.4174
8.3000 1.8000 0.4217
8.3000 1.9000 0.4258
8.3000 2.0000 0.4190
8.3000 2.1000 0.4188
8.3000 2.2000 0.4188
8.3000 2.3000 0.4143
8.3000 2.4000 0.4147
8.3000 2.5000 0.4068
8.3000 2.6000 0.4181
8.3000 2.7000 0.4115
8.3000 2.8000 0.4022
8.3000 2.9000 0.4048
8.3000 3.0000 0.3966
8.3000 3.1000 0.3924
8.3000 3.2000 0.3853
8.3000 3.3000 0.3732
8.3000 3.4000 0.3680
8.3000 3.5000 0.3690
8.3000 3.6000 0.3587
8.3000 3.7000 0.3397
8.3000 3.8000 0.3316
8.3000 3.9000 0.3175
8.3000 4.0000 0.3211
8.3000 4.1000 0.3045
8.3000 4.2000 0.2840
8.3000 4.3000 0.2989
8.3000 4.4000 0.3161
8.3000 4.5000 0.2963
8.3000 4.6000 0.2559
8.3000 4.7000 0.2619
8.3000 4.8000 0.3286
8.3000 4.9000 0.3937
8.3000 5.0000 0.3750
8.3000 5.1000 0.2678
8.3000 5.2000 0.2952
8.3000 5.3000 0.3057
8.3000 5.4000 NaN
8.3000 5.5000 NaN
8.3000 5.6000 NaN
8.3000 5.7000 NaN
8.3000 5.8000 NaN
8.3000 5.9000 NaN
8.3000 6.0000 NaN
8.3000 6.1000 NaN
8.3000 6.2000 NaN
8.3000 6.3000 NaN
8.3000 6.4000 NaN
8.3000 6.5000 NaN
8.3000 6.6000 NaN
8.3000 6.7000 NaN
8.3000 6.8000 NaN
8.3000 6.9000 NaN
8.3000 7.0000 NaN
8.3000 7.1000 NaN
8.3000 7.2000 NaN
8.3000 7.3000 NaN
8.3000 7.4000 NaN
8.3000 7.5000 NaN
8.3000 7.6000 NaN
8.3000 7.7000 NaN
8.3000 7.8000 NaN
8.3000 7.9000 NaN
8.3000 8.0000 NaN
8.3000 8.1000 NaN
8.3000 8.2000 NaN
8.3000 8.3000 NaN
8.3000 8.4000 NaN
8.3000 8.5000 NaN
8.3000 8.6000 NaN
8.3000 8.7000 NaN
8.3000 8.8000 NaN
8.3000 8.9000 NaN
8.3000 9.0000 NaN
8.3000 9.1000 NaN
8.3000 9.2000 NaN
8.3000 9.3000 NaN
8.3000 9.4000 NaN
8.3000 9.5000 0.3878
8.3000 9.6000 0.2556
8.3000 9.7000 0.1995
8.3000 9.8000 0.2335
8.3000 9.9000 0.2564
8.3000 10.0000 0.2611
8.3000 10.1000 0.2572
8.3000 10.2000 0.2585
8.3000 10.3000 0.3223
8.3000 10.4000 0.3573
8.3000 10.5000 0.3463
8.3000 10.6000 0.3220
8.3000 10.7000 0.3346
8.3000 10.8000 0.3670
8.3000 10.9000 0.3790
8.3000 11.0000 0.3534
8.3000 11.1000 0.3519
8.3000 11.2000 0.3642
8.3000 11.3000 0.3780
8.3000 11.4000 0.3844
8.3000 11.5000 0.3825
8.3000 11.6000 0.3952
8.3000 11.7000 0.4032
8.3000 11.8000 0.4023
8.3000 11.9000 0.4087
8.3000 12.0000 0.4045
8.3000 12.1000 0.4139
8.3000 12.2000 0.4220
8.3000 12.3000 0.4237
8.3000 12.4000 0.4165
8.3000 12.5000 0.4212
8.3000 12.6000 0.4144
8.3000 12.7000 0.4197
8.3000 12.8000 0.4244
8.3000 12.9000 0.4204
8.3000 13.0000 0.4195
8.3000 13.1000 0.4188
8.3000 13.2000 0.4253
8.3000 13.3000 0.4164
8.3000 13.4000 0.4127
8.3000 13.5000 0.4248
8.3000 13.6000 0.4139
8.3000 13.7000 0.4216
8.3000 13.8000 0.4191
8.3000 13.9000 0.4162
8.3000 14.0000 0.4159
8.3000 14.1000 0.4201
8.3000 14.2000 0.4173
8.3000 14.3000 0.4129
8.3000 14.4000 0.4151
8.3000 14.5000 0.4141
8.3000 14.6000 0.4126
8.3000 14.7000 0.4179
8.3000 14.8000 0.4198
8.3000 14.9000 0.4167
8.3000 15.0000 0.4131
8.3000 15.1000 0.4169
8.4000 0.0000 0.4065
8.4000 0.1000 0.4159
8.4000 0.2000 0.4192
8.4000 0.3000 0.4131
8.4000 0.4000 0.4174
8.4000 0.5000 0.4156
8.4000 0.6000 0.4173
8.4000 0.7000 0.4177
8.4000 0.8000 0.4193
8.4000 0.9000 0.4203
8.4000 1.0000 0.4186
8.4000 1.1000 0.4096
8.4000 1.2000 0.4140
8.4000 1.3000 0.4179
8.4000 1.4000 0.4120
8.4000 1.5000 0.4177
8.4000 1.6000 0.4165
8.4000 1.7000 0.4191
8.4000 1.8000 0.4168
8.4000 1.9000 0.4164
8.4000 2.0000 0.4248
8.4000 2.1000 0.4205
8.4000 2.2000 0.4160
8.4000 2.3000 0.4169
8.4000 2.4000 0.4119
8.4000 2.5000 0.4156
8.4000 2.6000 0.4183
8.4000 2.7000 0.4165
8.4000 2.8000 0.4135
8.4000 2.9000 0.4023
8.4000 3.0000 0.3941
8.4000 3.1000 0.3975
8.4000 3.2000 0.3851
8.4000 3.3000 0.3832
8.4000 3.4000 0.3625
8.4000 3.5000 0.3721
8.4000 3.6000 0.3563
8.4000 3.7000 0.3499
8.4000 3.8000 0.3243
8.4000 3.9000 0.3201
8.4000 4.0000 0.3212
8.4000 4.1000 0.2943
8.4000 4.2000 0.2929
8.4000 4.3000 0.2843
8.4000 4.4000 0.3080
8.4000 4.5000 0.3122
8.4000 4.6000 0.2884
8.4000 4.7000 0.2866
8.4000 4.8000 0.3061
8.4000 4.9000 0.3477
8.4000 5.0000 0.3109
8.4000 5.1000 0.2888
8.4000 5.2000 0.3443
8.4000 5.3000 0.3989
8.4000 5.4000 NaN
8.4000 5.5000 NaN
8.4000 5.6000 NaN
8.4000 5.7000 NaN
8.4000 5.8000 NaN
8.4000 5.9000 NaN
8.4000 6.0000 NaN
8.4000 6.1000 NaN
8.4000 6.2000 NaN
8.4000 6.3000 NaN
8.4000 6.4000 NaN
8.4000 6.5000 NaN
8.4000 6.6000 NaN
8.4000 6.7000 NaN
8.4000 6.8000 NaN
8.4000 6.9000 NaN
8.4000 7.0000 NaN
8.4000 7.1000 NaN
8.4000 7.2000 NaN
8.4000 7.3000 NaN
8.4000 7.4000 NaN
8.4000 7.5000 NaN
8.4000 7.6000 NaN
8.4000 7.7000 NaN
8.4000 7.8000 NaN
8.4000 7.9000 NaN
8.4000 8.0000 NaN
8.4000 8.1000 NaN
8.4000 8.2000 NaN
8.4000 8.3000 NaN
8.4000 8.4000 NaN
8.4000 8.5000 NaN
8.4000 8.6000 NaN
8.4000 8.7000 NaN
8.4000 8.8000 NaN
8.4000 8.9000 NaN
8.4000 9.0000 NaN
8.4000 9.1000 NaN
8.4000 9.2000 NaN
8.4000 9.3000 NaN
8.4000 9.4000 NaN
8.4000 9.5000 0.2883
8.4000 9.6000 0.2127
8.4000 9.7000 0.2389
8.4000 9.8000 0.2701
8.4000 9.9000 0.2919
8.4000 10.0000 0.2856
8.4000 10.1000 0.2663
8.4000 10.2000 0.2761
8.4000 10.3000 0.3270
8.4000 10.4000 0.3548
8.4000 10.5000 0.3351
8.4000 10.6000 0.3219
8.4000 10.7000 0.3445
8.4000 10.8000 0.3690
8.4000 10.9000 0.3715
8.4000 11.0000 0.3524
8.4000 11.1000 0.3593
8.4000 11.2000 0.3774
8.4000 11.3000 0.3835
8.4000 11.4000 0.3832
8.4000 11.5000 0.3868
8.4000 11.6000 0.3928
8.4000 11.7000 0.4005
8.4000 11.8000 0.4061
8.4000 11.9000 0.4048
8.4000 12.0000 0.4085
8.4000 12.1000 0.4089
8.4000 12.2000 0.4124
8.4000 12.3000 0.4158
8.4000 12.4000 0.4200
8.4000 12.5000 0.4165
8.4000 12.6000 0.4197
8.4000 12.7000 0.4218
8.4000 12.8000 0.4179
8.4000 12.9000 0.4181
8.4000 13.0000 0.4247
8.4000 13.1000 0.4088
8.4000 13.2000 0.4200
8.4000 13.3000 0.4207
8.4000 13.4000 0.4158
8.4000 13.5000 0.4193
8.4000 13.6000 0.4130
8.4000 13.7000 0.4163
8.4000 13.8000 0.4079
8.4000 13.9000 0.4178
8.4000 14.0000 0.4176
8.4000 14.1000 0.4052
8.4000 14.2000 0.4108
8.4000 14.3000 0.4061
8.4000 14.4000 0.4164
8.4000 14.5000 0.4218
8.4000 14.6000 0.4106
8.4000 14.7000 0.4130
8.4000 14.8000 0.4110
8.4000 14.9000 0.4070
8.4000 15.0000 0.4173
8.4000 15.1000 0.4054
8.5000 0.0000 0.4110
8.5000 0.1000 0.4197
8.5000 0.2000 0.4162
8.5000 0.3000 0.4101
8.5000 0.4000 0.4181
8.5000 0.5000 0.4138
8.5000 0.6000 0.4097
8.5000 0.7000 0.4162
8.5000 0.8000 0.4140
8.5000 0.9000 0.4186
8.5000 1.0000 0.4165
8.5000 1.1000 0.4158
8.5000 1.2000 0.4106
8.5000 1.3000 0.4196
8.5000 1.4000 0.4158
8.5000 1.5000 0.4168
8.5000 1.6000 0.4105
8.5000 1.7000 0.4202
8.5000 1.8000 0.4187
8.5000 1.9000 0.4127
8.5000 2.0000 0.4236
8.5000 2.1000 0.4167
8.5000 2.2000 0.4179
8.5000 2.3000 0.4166
8.5000 2.4000 0.4115
8.5000 2.5000 0.4154
8.5000 2.6000 0.4162
8.5000 2.7000 0.4197
8.5000 2.8000 0.4094
8.5000 2.9000 0.3970
8.5000 3.0000 0.3968
8.5000 3.1000 0.3920
8.5000 3.2000 0.3878
8.5000 3.3000 0.3819
8.5000 3.4000 0.3662
8.5000 3.5000 0.3674
8.5000 3.6000 0.3614
8.5000 3.7000 0.3333
8.5000 3.8000 0.3261
8.5000 3.9000 0.3224
8.5000 4.0000 0.3216
8.5000 4.1000 0.3152
8.5000 4.2000 0.2925
8.5000 4.3000 0.2848
8.5000 4.4000 0.2912
8.5000 4.5000 0.3231
8.5000 4.6000 0.3157
8.5000 4.7000 0.3137
8.5000 4.8000 0.2896
8.5000 4.9000 0.3078
8.5000 5.0000 0.3001
8.5000 5.1000 0.2856
8.5000 5.2000 0.2919
8.5000 5.3000 0.2681
8.5000 5.4000 NaN
8.5000 5.5000 NaN
8.5000 5.6000 NaN
8.5000 5.7000 NaN
8.5000 5.8000 NaN
8.5000 5.9000 NaN
8.5000 6.0000 NaN
8.5000 6.1000 NaN
8.5000 6.2000 NaN
8.5000 6.3000 NaN
8.5000 6.4000 NaN
8.5000 6.5000 NaN
8.5000 6.6000 NaN
8.5000 6.7000 NaN
8.5000 6.8000 NaN
8.5000 6.9000 NaN
8.5000 7.0000 NaN
8.5000 7.1000 NaN
8.5000 7.2000 NaN
8.5000 7.3000 NaN
8.5000 7.4000 NaN
8.5000 7.5000 NaN
8.5000 7.6000 NaN
8.5000 7.7000 NaN
8.5000 7.8000 NaN
8.5000 7.9000 NaN
8.5000 8.0000 NaN
8.5000 8.1000 NaN
8.5000 8.2000 NaN
8.5000 8.3000 NaN
8.5000 8.4000 NaN
8.5000 8.5000 NaN
8.5000 8.6000 NaN
8.5000 8.7000 NaN
8.5000 8.8000 NaN
8.5000 8.9000 NaN
8.5000 9.0000 NaN
8.5000 9.1000 NaN
8.5000 9.2000 NaN
8.5000 9.3000 NaN
8.5000 9.4000 NaN
8.5000 9.5000 0.1010
8.5000 9.6000 0.2044
8.5000 9.7000 0.2534
8.5000 9.8000 0.3722
8.5000 9.9000 0.3931
8.5000 10.0000 0.3333
8.5000 10.1000 0.2868
8.5000 10.2000 0.2837
8.5000 10.3000 0.3265
8.5000 10.4000 0.3466
8.5000 10.5000 0.3368
8.5000 10.6000 0.3256
8.5000 10.7000 0.3362
8.5000 10.8000 0.3582
8.5000 10.9000 0.3655
8.5000 11.0000 0.3566
8.5000 11.1000 0.3600
8.5000 11.2000 0.3699
8.5000 11.3000 0.3852
8.5000 11.4000 0.3914
8.5000 11.5000 0.3850
8.5000 11.6000 0.3826
8.5000 11.7000 0.4044
8.5000 11.8000 0.4109
8.5000 11.9000 0.4058
8.5000 12.0000 0.4103
8.5000 12.1000 0.4172
8.5000 12.2000 0.4116
8.5000 12.3000 0.4137
8.5000 12.4000 0.4278
8.5000 12.5000 0.4215
8.5000 12.6000 0.4168
8.5000 12.7000 0.4224
8.5000 12.8000 0.4132
8.5000 12.9000 0.4189
8.5000 13.0000 0.4190
8.5000 13.1000 0.4212
8.5000 13.2000 0.4143
8.5000 13.3000 0.4128
8.5000 13.4000 0.4129
8.5000 13.5000 0.4197
8.5000 13.6000 0.4033
8.5000 13.7000 0.4113
8.5000 13.8000 0.4159
8.5000 13.9000 0.4130
8.5000 14.0000 0.4160
8.5000 14.1000 0.4132
8.5000 14.2000 0.4126
8.5000 14.3000 0.4111
8.5000 14.4000 0.4085
8.5000 14.5000 0.4134
8.5000 14.6000 0.4146
8.5000 14.7000 0.4069
8.5000 14.8000 0.4008
8.5000 14.9000 0.4111
8.5000 15.0000 0.4169
8.5000 15.1000 0.4095
8.6000 0.0000 0.4036
8.6000 0.1000 0.4167
8.6000 0.2000 0.4166
8.6000 0.3000 0.4111
8.6000 0.4000 0.4212
8.6000 0.5000 0.4190
8.6000 0.6000 0.4117
8.6000 0.7000 0.4183
8.6000 0.8000 0.4099
8.6000 0.9000 0.4182
8.6000 1.0000 0.4173
8.6000 1.1000 0.4144
8.6000 1.2000 0.4232
8.6000 1.3000 0.4202
8.6000 1.4000 0.4157
8.6000 1.5000 0.4088
8.6000 1.6000 0.4180
8.6000 1.7000 0.4202
8.6000 1.8000 0.4183
8.6000 1.9000 0.4171
8.6000 2.0000 0.4159
8.6000 2.1000 0.4224
8.6000 2.2000 0.4237
8.6000 2.3000 0.4211
8.6000 2.4000 0.4141
8.6000 2.5000 0.4162
8.6000 2.6000 0.4160
8.6000 2.7000 0.4014
8.6000 2.8000 0.4053
8.6000 2.9000 0.3938
8.6000 3.0000 0.4047
8.6000 3.1000 0.3945
8.6000 3.2000 0.3863
8.6000 3.3000 0.3840
8.6000 3.4000 0.3673
8.6000 3.5000 0.3709
8.6000 3.6000 0.3544
8.6000 3.7000 0.3418
8.6000 3.8000 0.3186
8.6000 3.9000 0.3238
8.6000 4.0000 0.3321
8.6000 4.1000 0.3243
8.6000 4.2000 0.2988
8.6000 4.3000 0.2841
8.6000 4.4000 0.2913
8.6000 4.5000 0.3216
8.6000 4.6000 0.3393
8.6000 4.7000 0.3171
8.6000 4.8000 0.3085
8.6000 4.9000 0.2969
8.6000 5.0000 0.3244
8.6000 5.1000 0.3390
8.6000 5.2000 0.2554
8.6000 5.3000 0.1836
8.6000 5.4000 0.0698
8.6000 5.5000 NaN
8.6000 5.6000 NaN
8.6000 5.7000 NaN
8.6000 5.8000 NaN
8.6000 5.9000 NaN
8.6000 6.0000 NaN
8.6000 6.1000 NaN
8.6000 6.2000 NaN
8.6000 6.3000 NaN
8.6000 6.4000 NaN
8.6000 6.5000 NaN
8.6000 6.6000 NaN
8.6000 6.7000 NaN
8.6000 6.8000 NaN
8.6000 6.9000 NaN
8.6000 7.0000 NaN
8.6000 7.1000 NaN
8.6000 7.2000 NaN
8.6000 7.3000 NaN
8.6000 7.4000 NaN
8.6000 7.5000 NaN
8.6000 7.6000 NaN
8.6000 7.7000 NaN
8.6000 7.8000 NaN
8.6000 7.9000 NaN
8.6000 8.0000 NaN
8.6000 8.1000 NaN
8.6000 8.2000 NaN
8.6000 8.3000 NaN
8.6000 8.4000 NaN
8.6000 8.5000 NaN
8.6000 8.6000 NaN
8.6000 8.7000 NaN
8.6000 8.8000 NaN
8.6000 8.9000 NaN
8.6000 9.0000 NaN
8.6000 9.1000 NaN
8.6000 9.2000 NaN
8.6000 9.3000 NaN
8.6000 9.4000 0.0808
8.6000 9.5000 0.1699
8.6000 9.6000 0.2034
8.6000 9.7000 0.3029
8.6000 9.8000 0.3876
8.6000 9.9000 0.4021
8.6000 10.0000 0.3617
8.6000 10.1000 0.2916
8.6000 10.2000 0.2766
8.6000 10.3000 0.3135
8.6000 10.4000 0.3385
8.6000 10.5000 0.3456
8.6000 10.6000 0.3303
8.6000 10.7000 0.3444
8.6000 10.8000 0.3696
8.6000 10.9000 0.3667
8.6000 11.0000 0.3568
8.6000 11.1000 0.3712
8.6000 11.2000 0.3778
8.6000 11.3000 0.3794
8.6000 11.4000 0.3888
8.6000 11.5000 0.3915
8.6000 11.6000 0.3905
8.6000 11.7000 0.4011
8.6000 11.8000 0.4118
8.6000 11.9000 0.4046
8.6000 12.0000 0.4049
8.6000 12.1000 0.4137
8.6000 12.2000 0.4057
8.6000 12.3000 0.4194
8.6000 12.4000 0.4187
8.6000 12.5000 0.4184
8.6000 12.6000 0.4177
8.6000 12.7000 0.4199
8.6000 12.8000 0.4179
8.6000 12.9000 0.4232
8.6000 13.0000 0.4155
8.6000 13.1000 0.4063
8.6000 13.2000 0.4231
8.6000 13.3000 0.4227
8.6000 13.4000 0.4118
8.6000 13.5000 0.4115
8.6000 13.6000 0.4135
8.6000 13.7000 0.4157
8.6000 13.8000 0.4155
8.6000 13.9000 0.4216
8.6000 14.0000 0.4132
8.6000 14.1000 0.4100
8.6000 14.2000 0.4202
8.6000 14.3000 0.4172
8.6000 14.4000 0.4111
8.6000 14.5000 0.4057
8.6000 14.6000 0.4277
8.6000 14.7000 0.4186
8.6000 14.8000 0.4130
8.6000 14.9000 0.4151
8.6000 15.0000 0.4209
8.6000 15.1000 0.4140
8.7000 0.0000 0.4062
8.7000 0.1000 0.4154
8.7000 0.2000 0.4079
8.7000 0.3000 0.4123
8.7000 0.4000 0.4163
8.7000 0.5000 0.4142
8.7000 0.6000 0.4157
8.7000 0.7000 0.4180
8.7000 0.8000 0.4105
8.7000 0.9000 0.4128
8.7000 1.0000 0.4120
8.7000 1.1000 0.4198
8.7000 1.2000 0.4199
8.7000 1.3000 0.4124
8.7000 1.4000 0.4162
8.7000 1.5000 0.4161
8.7000 1.6000 0.4177
8.7000 1.7000 0.4180
8.7000 1.8000 0.4222
8.7000 1.9000 0.4209
8.7000 2.0000 0.4172
8.7000 2.1000 0.4193
8.7000 2.2000 0.4225
8.7000 2.3000 0.4181
8.7000 2.4000 0.4137
8.7000 2.5000 0.4216
8.7000 2.6000 0.4213
8.7000 2.7000 0.4161
8.7000 2.8000 0.4090
8.7000 2.9000 0.4009
8.7000 3.0000 0.3978
8.7000 3.1000 0.3977
8.7000 3.2000 0.3872
8.7000 3.3000 0.3795
8.7000 3.4000 0.3686
8.7000 3.5000 0.3635
8.7000 3.6000 0.3566
8.7000 3.7000 0.3414
8.7000 3.8000 0.3331
8.7000 3.9000 0.3234
8.7000 4.0000 0.3269
8.7000 4.1000 0.3265
8.7000 4.2000 0.3054
8.7000 4.3000 0.2734
8.7000 4.4000 0.2888
8.7000 4.5000 0.3087
8.7000 4.6000 0.3084
8.7000 4.7000 0.3188
8.7000 4.8000 0.3027
8.7000 4.9000 0.3192
8.7000 5.0000 0.3370
8.7000 5.1000 0.3501
8.7000 5.2000 0.2855
8.7000 5.3000 0.0898
8.7000 5.4000 -0.0828
8.7000 5.5000 NaN
8.7000 5.6000 NaN
8.7000 5.7000 NaN
8.7000 5.8000 NaN
8.7000 5.9000 NaN
8.7000 6.0000 NaN
8.7000 6.1000 NaN
8.7000 6.2000 NaN
8.7000 6.3000 NaN
8.7000 6.4000 NaN
8.7000 6.5000 NaN
8.7000 6.6000 NaN
8.7000 6.7000 NaN
8.7000 6.8000 NaN
8.7000 6.9000 NaN
8.7000 7.0000 NaN
8.7000 7.1000 NaN
8.7000 7.2000 NaN
8.7000 7.3000 NaN
8.7000 7.4000 NaN
8.7000 7.5000 NaN
8.7000 7.6000 NaN
8.7000 7.7000 NaN
8.7000 7.8000 NaN
8.7000 7.9000 NaN
8.7000 8.0000 NaN
8.7000 8.1000 NaN
8.7000 8.2000 NaN
8.7000 8.3000 NaN
8.7000 8.4000 NaN
8.7000 8.5000 NaN
8.7000 8.6000 NaN
8.7000 8.7000 NaN
8.7000 8.8000 NaN
8.7000 8.9000 NaN
8.7000 9.0000 NaN
8.7000 9.1000 NaN
8.7000 9.2000 NaN
8.7000 9.3000 NaN
8.7000 9.4000 0.1432
8.7000 9.5000 0.2271
8.7000 9.6000 0.2257
8.7000 9.7000 0.2649
8.7000 9.8000 0.3515
8.7000 9.9000 0.3730
8.7000 10.0000 0.3383
8.7000 10.1000 0.2861
8.7000 10.2000 0.2878
8.7000 10.3000 0.3137
8.7000 10.4000 0.3372
8.7000 10.5000 0.3369
8.7000 10.6000 0.3317
8.7000 10.7000 0.3421
8.7000 10.8000 0.3533
8.7000 10.9000 0.3570
8.7000 11.0000 0.3561
8.7000 11.1000 0.3676
8.7000 11.2000 0.3648
8.7000 11.3000 0.3797
8.7000 11.4000 0.3839
8.7000 11.5000 0.3866
8.7000 11.6000 0.3954
8.7000 11.7000 0.4030
8.7000 11.8000 0.4099
8.7000 11.9000 0.4066
8.7000 12.0000 0.4031
8.7000 12.1000 0.4106
8.7000 12.2000 0.4095
8.7000 12.3000 0.4156
8.7000 12.4000 0.4147
8.7000 12.5000 0.4206
8.7000 12.6000 0.4121
8.7000 12.7000 0.4126
8.7000 12.8000 0.4198
8.7000 12.9000 0.4276
8.7000 13.0000 0.4231
8.7000 13.1000 0.4190
8.7000 13.2000 0.4136
8.7000 13.3000 0.4111
8.7000 13.4000 0.4157
8.7000 13.5000 0.4136
8.7000 13.6000 0.4244
8.7000 13.7000 0.4173
8.7000 13.8000 0.4077
8.7000 13.9000 0.4136
8.7000 14.0000 0.4125
8.7000 14.1000 0.4091
8.7000 14.2000 0.4174
8.7000 14.3000 0.4072
8.7000 14.4000 0.4170
8.7000 14.5000 0.4114
8.7000 14.6000 0.4217
8.7000 14.7000 0.4125
8.7000 14.8000 0.4166
8.7000 14.9000 0.4176
8.7000 15.0000 0.4204
8.7000 15.1000 0.4137
8.8000 0.0000 0.4096
8.8000 0.1000 0.4119
8.8000 0.2000 0.4169
8.8000 0.3000 0.4143
8.8000 0.4000 0.4162
8.8000 0.5000 0.4205
8.8000 0.6000 0.4185
8.8000 0.7000 0.4135
8.8000 0.8000 0.4136
8.8000 0.9000 0.4181
8.8000 1.0000 0.4142
8.8000 1.1000 0.4303
8.8000 1.2000 0.4189
8.8000 1.3000 0.4230
8.8000 1.4000 0.4234
8.8000 1.5000 0.4243
8.8000 1.6000 0.4199
8.8000 1.7000 0.4193
8.8000 1.8000 0.4178
8.8000 1.9000 0.4221
8.8000 2.0000 0.4130
8.8000 2.1000 0.4234
8.8000 2.2000 0.4167
8.8000 2.3000 0.4197
8.8000 2.4000 0.4154
8.8000 2.5000 0.4257
8.8000 2.6000 0.4154
8.8000 2.7000 0.4153
8.8000 2.8000 0.4130
8.8000 2.9000 0.4107
8.8000 3.0000 0.4063
8.8000 3.1000 0.3904
8.8000 3.2000 0.3872
8.8000 3.3000 0.3781
8.8000 3.4000 0.3803
8.8000 3.5000 0.3725
8.8000 3.6000 0.3604
8.8000 3.7000 0.3380
8.8000 3.8000 0.3260
8.8000 3.9000 0.3266
8.8000 4.0000 0.3322
8.8000 4.1000 0.3298
8.8000 4.2000 0.3080
8.8000 4.3000 0.2880
8.8000 4.4000 0.2963
8.8000 4.5000 0.3168
8.8000 4.6000 0.3018
8.8000 4.7000 0.2952
8.8000 4.8000 0.3123
8.8000 4.9000 0.3458
8.8000 5.0000 0.3404
8.8000 5.1000 0.2940
8.8000 5.2000 0.1544
8.8000 5.3000 -0.0527
8.8000 5.4000 -0.1812
8.8000 5.5000 -0.2601
8.8000 5.6000 NaN
8.8000 5.7000 NaN
8.8000 5.8000 NaN
8.8000 5.9000 NaN
8.8000 6.0000 NaN
8.8000 6.1000 NaN
8.8000 6.2000 NaN
8.8000 6.3000 NaN
8.8000 6.4000 NaN
8.8000 6.5000 NaN
8.8000 6.6000 NaN
8.8000 6.7000 NaN
8.8000 6.8000 NaN
8.8000 6.9000 NaN
8.8000 7.0000 NaN
8.8000 7.1000 NaN
8.8000 7.2000 NaN
8.8000 7.3000 NaN
8.8000 7.4000 NaN
8.8000 7.5000 NaN
8.8000 7.6000 NaN
8.8000 7.7000 NaN
8.8000 7.8000 NaN
8.8000 7.9000 NaN
8.8000 8.0000 NaN
8.8000 8.1000 NaN
8.8000 8.2000 NaN
8.8000 8.3000 NaN
8.8000 8.4000 NaN
8.8000 8.5000 NaN
8.8000 8.6000 NaN
8.8000 8.7000 NaN
8.8000 8.8000 NaN
8.8000 8.9000 NaN
8.8000 9.0000 NaN
8.8000 9.1000 NaN
8.8000 9.2000 NaN
8.8000 9.3000 0.1599
8.8000 9.4000 0.2641
8.8000 9.5000 0.2570
8.8000 9.6000 0.2636
8.8000 9.7000 0.2799
8.8000 9.8000 0.3131
8.8000 9.9000 0.3401
8.8000 10.0000 0.3171
8.8000 10.1000 0.2995
8.8000 10.2000 0.3077
8.8000 10.3000 0.3273
8.8000 10.4000 0.3374
8.8000 10.5000 0.3399
8.8000 10.6000 0.3386
8.8000 10.7000 0.3495
8.8000 10.8000 0.3534
8.8000 10.9000 0.3547
8.8000 11.0000 0.3466
8.8000 11.1000 0.3535
8.8000 11.2000 0.3755
8.8000 11.3000 0.3749
8.8000 11.4000 0.3879
8.8000 11.5000 0.3968
8.8000 11.6000 0.4019
8.8000 11.7000 0.4045
8.8000 11.8000 0.4093
8.8000 11.9000 0.4040
8.8000 12.0000 0.4081
8.8000 12.1000 0.4129
8.8000 12.2000 0.4136
8.8000 12.3000 0.4121
8.8000 12.4000 0.4104
8.8000 12.5000 0.4158
8.8000 12.6000 0.4162
8.8000 12.7000 0.4233
8.8000 12.8000 0.4205
8.8000 12.9000 0.4154
